filepath,class,l1,l2,l3,l1_idx,l2_idx,l3_idx,class_idx,split
data/hairpin3/EMD-44091_9B1X_haripin3_4939.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-44091_9B1X_haripin3_4940.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-44092_9B1Y_hairpin3_4941.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,test
data/hairpin3/EMD-44092_9B1Y_hairpin3_4942.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,test
data/hairpin3/EMD-44092_9B1Y_haripin3_4941.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,test
data/hairpin3/EMD-44092_9B1Y_haripin3_4942.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,test
data/hairpin3/EMD-44097_9B24_hairpin3_4943.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-44097_9B24_hairpin3_4944.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-44097_9B24_haripin3_4943.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-44097_9B24_haripin3_4944.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-4427_6I7O_hairpin3_2370.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-4427_6I7O_hairpin3_2371.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-4427_6I7O_hairpin3_2373.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-4427_6I7O_hairpin3_2374.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-4434_6I9R_hairpin3_2376.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,val
data/hairpin3/EMD-44533_9BH5_haripin3_4596.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,val
data/hairpin3/EMD-44533_9BH5_haripin3_4597.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,val
data/hairpin3/EMD-44533_9BH5_haripin3_4598.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,val
data/hairpin3/EMD-44533_9BH5_haripin3_4599.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,val
data/hairpin3/EMD-44533_9BH5_haripin3_4617.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,val
data/hairpin3/EMD-44533_9BH5_haripin3_4618.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,val
data/hairpin3/EMD-44533_9BH5_haripin3_4619.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,val
data/hairpin3/EMD-44533_9BH5_haripin3_4620.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,val
data/hairpin3/EMD-4474_6Q8Y_hairpin3_2613.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,val
data/hairpin3/EMD-4474_6Q8Y_hairpin3_2614.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,val
data/hairpin3/EMD-4475_6Q95_hairpin3_2615.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-4475_6Q95_hairpin3_2616.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-4476_6Q97_hairpin3_2617.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,val
data/hairpin3/EMD-4477_6Q98_hairpin3_2618.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-4478_6Q9A_hairpin3_2619.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,val
data/hairpin3/EMD-44849_9BS0_haripin3_4797.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,test
data/hairpin3/EMD-44849_9BS0_haripin3_4798.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,test
data/hairpin3/EMD-44869_9BSL_haripin3_4799.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-44871_9BSS_haripin3_4800.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-44871_9BSS_haripin3_4801.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-45170_9C3H_hairpin3_4744.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-45170_9C3H_hairpin3_4745.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-45170_9C3H_haripin3_4744.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-45170_9C3H_haripin3_4745.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-4531_6QDW_hairpin3_2620.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-45392_9CAI_haripin3_4621.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,val
data/hairpin3/EMD-45392_9CAI_haripin3_4622.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,val
data/hairpin3/EMD-45392_9CAI_haripin3_4623.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,val
data/hairpin3/EMD-45392_9CAI_haripin3_4624.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,val
data/hairpin3/EMD-4560_6QIK_hairpin3_2621.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-4560_6QIK_hairpin3_2622.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-4560_6QIK_hairpin3_2623.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-45666_9CL9_haripin3_4571.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-4630_6QT0_hairpin3_2628.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,val
data/hairpin3/EMD-4630_6QT0_hairpin3_2629.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,val
data/hairpin3/EMD-4636_6QTZ_hairpin3_2630.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,val
data/hairpin3/EMD-4636_6QTZ_hairpin3_2631.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,val
data/hairpin3/EMD-4636_6QTZ_hairpin3_2632.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,val
data/hairpin3/EMD-46632_9D89_hairpin3_4821.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,val
data/hairpin3/EMD-46632_9D89_haripin3_4821.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,val
data/hairpin3/EMD-4729_6R5Q_hairpin3_2635.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-4729_6R5Q_hairpin3_2636.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-4735_6R6G_hairpin3_2637.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,test
data/hairpin3/EMD-4735_6R6G_hairpin3_2638.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,test
data/hairpin3/EMD-4737_6R6P_hairpin3_2639.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-4737_6R6P_hairpin3_2640.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-4745_6R7Q_hairpin3_2641.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-4745_6R7Q_hairpin3_2642.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-4751_6R84_hairpin3_2643.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,test
data/hairpin3/EMD-4751_6R84_hairpin3_2644.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,test
data/hairpin3/EMD-4751_6R84_hairpin3_2645.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,test
data/hairpin3/EMD-4752_6R86_hairpin3_2646.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-4752_6R86_hairpin3_2647.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-4753_6R87_hairpin3_2648.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,val
data/hairpin3/EMD-4753_6R87_hairpin3_2649.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,val
data/hairpin3/EMD-4753_6R87_hairpin3_2650.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,val
data/hairpin3/EMD-47578_9E6Q_hairpin3_4730.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-47578_9E6Q_hairpin3_4731.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-47578_9E6Q_haripin3_4730.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-47578_9E6Q_haripin3_4731.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-47668_9E7F_haripin3_4734.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,test
data/hairpin3/EMD-47668_9E7F_haripin3_4735.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,test
data/hairpin3/EMD-47668_9E7F_haripin3_4736.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,test
data/hairpin3/EMD-4793_6RBE_hairpin3_2651.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-48479_9MOR_haripin3_4845.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-48513_9MQ4_haripin3_4846.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-48830_9N2B_hairpin3_4935.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-48830_9N2B_haripin3_4935.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-48831_9N2C_hairpin3_4936.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,test
data/hairpin3/EMD-48831_9N2C_haripin3_4936.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,test
data/hairpin3/EMD-4884_6RI5_hairpin3_2652.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-4884_6RI5_hairpin3_2653.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-4935_6RM3_hairpin3_2654.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-50124_9F1B_haripin3_4577.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-50124_9F1B_haripin3_4578.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-50124_9F1B_haripin3_4579.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-50125_9F1C_haripin3_4580.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-50125_9F1C_haripin3_4581.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-50125_9F1C_haripin3_4582.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-50126_9F1D_haripin3_4583.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,test
data/hairpin3/EMD-50126_9F1D_haripin3_4584.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,test
data/hairpin3/EMD-50126_9F1D_haripin3_4585.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,test
data/hairpin3/EMD-50188_9F58_haripin3_4946.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-50188_9F58_haripin3_4947.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-50259_9F9S_haripin3_4746.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-50259_9F9S_haripin3_4747.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-50259_9F9S_haripin3_4748.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-50259_9F9S_haripin3_4749.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-50259_9F9S_haripin3_4750.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-50259_9F9S_haripin3_4751.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-50259_9F9S_haripin3_4752.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-50296_9FBV_hairpin3_4528.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-50296_9FBV_haripin3_4528.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-50320_9FCO_hairpin3_4897.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,test
data/hairpin3/EMD-50320_9FCO_haripin3_4897.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,test
data/hairpin3/EMD-50476_9FIB_hairpin3_4898.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-50476_9FIB_haripin3_4898.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-50611_9FNY_haripin3_4811.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,val
data/hairpin3/EMD-50611_9FNY_haripin3_4812.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,val
data/hairpin3/EMD-50611_9FNY_haripin3_4813.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,val
data/hairpin3/EMD-50611_9FNY_haripin3_4814.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,val
data/hairpin3/EMD-50612_9FNZ_haripin3_4815.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-50612_9FNZ_haripin3_4816.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-50612_9FNZ_haripin3_4817.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-50613_9FO0_haripin3_4818.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-50613_9FO0_haripin3_4819.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-50912_9G06_haripin3_4899.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-51132_9G8M_haripin3_4669.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-51318_9GFT_haripin3_4854.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-51318_9GFT_haripin3_4855.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-51318_9GFT_haripin3_4856.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-51340_9GGR_haripin3_4857.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-51340_9GGR_haripin3_4858.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-51340_9GGR_haripin3_4859.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-51350_9GHA_hairpin3_4948.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-51350_9GHA_haripin3_4948.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-51351_9GHB_hairpin3_4949.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-51351_9GHB_haripin3_4949.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-51352_9GHC_haripin3_4950.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-51353_9GHD_hairpin3_4951.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,val
data/hairpin3/EMD-51353_9GHD_haripin3_4951.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,val
data/hairpin3/EMD-51354_9GHE_hairpin3_4952.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-51354_9GHE_haripin3_4952.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-51355_9GHF_hairpin3_4953.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-51355_9GHF_haripin3_4953.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-51356_9GHG_hairpin3_4954.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-51356_9GHG_hairpin3_4955.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-51356_9GHG_hairpin3_4956.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-51356_9GHG_haripin3_4954.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-51356_9GHG_haripin3_4955.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-51356_9GHG_haripin3_4956.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-51357_9GHH_haripin3_4957.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-51357_9GHH_haripin3_4958.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-51357_9GHH_haripin3_4959.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-51452_9GMO_haripin3_4662.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-51517_9GR1_haripin3_4737.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-51828_9H3K_haripin3_4822.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-51829_9H3L_haripin3_4823.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-51830_9H3M_haripin3_4824.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-51831_9H3N_haripin3_4825.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-51832_9H3O_haripin3_4826.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-51833_9H3P_haripin3_4827.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,val
data/hairpin3/EMD-51834_9H3Q_haripin3_4828.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-51835_9H3R_haripin3_4829.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-51836_9H3S_haripin3_4830.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,val
data/hairpin3/EMD-51839_9H3V_haripin3_4831.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-51840_9H3W_haripin3_4832.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-51841_9H3X_haripin3_4842.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,test
data/hairpin3/EMD-51842_9H3Y_haripin3_4833.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-51843_9H3Z_haripin3_4834.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-51973_9HA1_haripin3_4835.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-51974_9HA2_haripin3_4836.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-51975_9HA3_haripin3_4837.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-51976_9HA4_haripin3_4843.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,val
data/hairpin3/EMD-51976_9HA4_haripin3_4844.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,val
data/hairpin3/EMD-51978_9HA6_haripin3_4838.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-51979_9HA7_haripin3_4839.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-51982_9HAL_haripin3_4840.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-51983_9HAM_haripin3_4841.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,test
data/hairpin3/EMD-52036_9HC4_haripin3_4960.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-52036_9HC4_haripin3_4961.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-5500_3J28_haripin3_561.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-5501_3J29_haripin3_562.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-5507_3J2E_haripin3_563.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,val
data/hairpin3/EMD-5509_3J2G_haripin3_564.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-5642_3J3V_haripin3_565.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-5642_3J3V_haripin3_566.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-5643_3J3W_haripin3_567.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-5771_3J5L_hairpin3_568.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-5775_4V7B_haripin3_1283.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-5799_4V7C_haripin3_1284.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,test
data/hairpin3/EMD-5800_4V7D_haripin3_1285.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-5801_3J5Y_hairpin3_570.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,test
data/hairpin3/EMD-60247_8ZMH_haripin3_4878.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-60473_8ZTU_haripin3_4880.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,val
data/hairpin3/EMD-60474_8ZTV_haripin3_4881.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,test
data/hairpin3/EMD-6057_3J7Z_hairpin3_587.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-60833_9IS7_haripin3_4860.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-60833_9IS7_haripin3_4861.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-61123_9J3R_haripin3_4900.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-61123_9J3R_haripin3_4901.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-61123_9J3R_haripin3_4902.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-61123_9J3R_haripin3_4903.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-61125_9J3T_haripin3_4904.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-61125_9J3T_haripin3_4905.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-61125_9J3T_haripin3_4906.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-61125_9J3T_haripin3_4907.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-61125_9J3T_haripin3_4908.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-61125_9J3T_haripin3_4909.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-61125_9J3T_haripin3_4910.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-61125_9J3T_haripin3_4911.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-6149_3J8G_hairpin3_590.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,test
data/hairpin3/EMD-6149_3J8G_hairpin3_591.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,test
data/hairpin3/EMD-61595_9JM0_haripin3_4791.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,test
data/hairpin3/EMD-61595_9JM0_haripin3_4792.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,test
data/hairpin3/EMD-61595_9JM0_haripin3_4793.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,test
data/hairpin3/EMD-61595_9JM0_haripin3_4794.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,test
data/hairpin3/EMD-62489_9KPO_haripin3_4912.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-62721_9L0R_haripin3_4913.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-62721_9L0R_haripin3_4914.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-62721_9L0R_haripin3_4915.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
data/hairpin3/EMD-62721_9L0R_haripin3_4916.mrc,hairpin3,hairpin,hairpin,hairpin3,0,0,0,0,train
